,movieId,imdbId,tmdbId,wikidataURI
2576,3445,0077530,29143,Q925429
2577,3446,0113133,35292,Q1456000
2578,3447,0028944,36652,Q612540
2579,3448,0093105,801,Q741878
2580,3449,0095238,104301,Q1196264
2581,3450,0107050,11520,Q471720
2582,3451,0061735,1879,Q736969
2583,3452,0165929,2085,Q748080
2584,3453,0195778,13539,Q1375887
2585,3454,0202402,16222,Q2459296
2586,3455,0146516,109479,Q2927522
2587,3456,0191043,17078,Q80608
2588,3459,0091142,33516,Q644297
2589,3461,0057261,9960,Q386245
2590,3462,0027977,3082,Q45602
2591,3466,0107091,12187,Q238296
2592,3467,0057163,24748,Q1198073
2593,3468,0054997,990,Q1130084
2594,3469,0053946,1908,Q1500395
2595,3470,0071411,9764,Q948023
2596,3471,0075860,840,Q320588
2597,3473,0074718,42237,Q670633
2598,3474,0117468,26689,Q652336
2599,3475,0043924,25673,Q733627
2600,3476,0099871,2291,Q482626
2601,3477,0112950,13531,Q2309994
2602,3478,0093378,16620,Q139245
2603,3479,0089457,526,Q1136339
2604,3480,0091445,13346,Q507214
2605,3481,0146882,243,Q1473804
2606,3483,0138749,10501,Q866358
2607,3484,0192614,11478,Q83612
2608,3489,0102057,879,Q646389
2609,3492,0017416,85689,Q1196933
2610,3494,0065126,17529,Q603263
2611,3496,0095564,118098,Q1786310
2612,3497,0085919,1793,Q3699289
2613,3498,0077928,11327,Q174699
2614,3499,0100157,1700,Q725552
2615,3500,0104928,54087,Q1199372
2616,3501,0089643,34322,Q2294168
2617,3502,0107630,41659,Q1676429
2618,3503,0069293,593,Q125772
2619,3504,0074958,10774,Q572165
2620,3505,0093640,10083,Q1473878
2621,3506,0079640,29786,Q7055092
2622,3507,0063374,11356,Q1077690
2623,3508,0075029,10747,Q477630
2624,3510,0186151,10559,Q1003845
2625,3511,0217756,20697,Q1500944
2626,3512,0122459,2621,Q194599
2627,3513,0160797,10479,Q698033
2628,3514,0172632,125709,Q1752968
2629,3515,0183503,49721,Q3429348
2630,3516,0051406,2006,Q1731060
2631,3519,0077572,17339,Q572736
2632,3521,0097940,11305,Q614795
2633,3524,0082031,13665,Q627438
2634,3525,0086927,12309,Q798133
2635,3526,0098067,1552,Q1137831
2636,3527,0093773,106,Q200804
2637,3528,0102713,10333,Q63009
2638,3529,0082934,11027,Q36739
2639,3531,0099014,123757,Q3235352
2640,3534,0191754,10468,Q221098
2641,3535,0144084,1359,Q1405126
2642,3536,0171433,4967,Q1330582
2643,3537,0149367,31776,Q905043
2644,3538,0166175,10557,Q1278073
2645,3539,0236216,27745,Q1068375
2646,3543,0083833,13776,Q463927
2647,3544,0102898,26291,Q2058071
2648,3545,0068327,10784,Q918363
2649,3546,0056687,10242,Q26644
2650,3548,0051383,16347,Q1219582
2651,3549,0048140,4825,Q1813582
2652,3550,0085701,11654,Q814334
2653,3551,0074860,10518,Q1195727
2654,3552,0080487,11977,Q311638
2655,3553,0176783,18041,Q1972145
2656,3554,0199725,14736,Q1146503
2657,3555,0141926,3536,Q576367
2658,3556,0159097,1443,Q1423971
2659,3557,0104549,10424,Q731776
2660,3559,0044837,28971,Q584509
2661,3563,0132910,9456,Q686049
2662,3564,0158622,889,Q939084
2663,3565,0198021,10564,Q1500457
2664,3566,0189584,15723,Q484951
2665,3567,0180837,19600,Q84022
2666,3568,0162348,125537,Q7544746
2667,3569,0154421,452,Q775356
2668,3571,0220100,36234,Q643771
2669,3572,0106521,39283,Q338189
2670,3573,0112634,65460,Q2939807
2671,3574,0115834,55667,Q5044161
2672,3576,0093185,12476,Q2004314
2673,3577,0096324,5241,Q691732
2674,3578,0172495,98,Q128518
2675,3580,0153464,47724,Q1402901
2676,3581,0188674,11129,Q794138
2677,3584,0085276,1058,Q754304
2678,3586,0080913,42159,Q979417
2679,3587,0080923,16395,Q971109
2680,3590,0071772,38925,Q1553779
2681,3591,0085970,13105,Q1373570
2682,3592,0084315,22501,Q785363
2683,3593,0185183,5491,Q811023
2684,3594,0210616,10560,Q2165006
2685,3596,0156323,19419,Q1265063
2686,3597,0174336,23531,Q2073438
2687,3598,0171359,10688,Q1393651
2688,3599,0037514,17889,Q542988
2689,3604,0056048,39391,Q2321588
2690,3606,0041716,31516,Q32011
2691,3608,0089791,5683,Q2293972
2692,3609,0181786,113279,Q2688829
2693,3614,0104438,12518,Q426266
2694,3615,0130623,10567,Q476329
2695,3616,0217630,10642,Q954874
2696,3617,0215129,9285,Q841515
2697,3618,0196216,10569,Q610163
2698,3619,0080881,21879,Q7739998
2699,3622,0066495,24918,Q204893
2700,3623,0120755,955,Q505790
2701,3624,0184894,8584,Q849475
2702,3625,0207998,47295,Q4898501
2703,3626,0154443,11332,Q747685
2704,3627,0055830,16093,Q1852671
2705,3628,0034742,29372,Q3028045
2706,3629,0015864,962,Q214723
2707,3632,0039631,30588,Q572440
2708,3633,0064757,668,Q107894
2709,3634,0058576,23518,Q1754611
2710,3635,0076752,691,Q320423
2711,3637,0089960,44018,Q2298257
2712,3638,0079574,698,Q334780
2713,3639,0071807,682,Q309289
2714,3640,0050598,28973,Q1068968
2715,3641,0014624,28974,Q470895
2716,3643,0036824,22994,Q1638595
2717,3646,0208003,9600,Q316023
2718,3648,0050095,38006,Q537475
2719,3649,0080365,2768,Q692720
2720,3652,0081318,24920,Q1093026
2721,3653,0060371,21,Q931146
2722,3654,0054953,10911,Q756882
2723,3655,0070130,10102,Q470330
2724,3658,0062168,26912,Q1171321
2725,3660,0098143,26953,Q129181
2726,3661,0100438,26954,Q127427
2727,3662,0102728,26956,Q127439
2728,3663,0107899,26957,Q129082
2729,3664,0110916,26958,Q129073
2730,3667,0095977,80287,Q1515747
2731,3668,0063518,6003,Q517265
2732,3669,0105466,23939,Q1548431
2733,3671,0071230,11072,Q957323
2734,3672,0071206,23069,Q2522722
2735,3673,0092638,21299,Q817786
2736,3674,0076044,38802,Q3400433
2737,3675,0047673,13368,Q1570133
2738,3676,0074486,985,Q11618
2739,3677,0103767,14002,Q514170
2740,3678,0048347,541,Q1195631
2741,3679,0082252,21137,Q2335241
2742,3680,0094980,36724,Q1133535
2743,3681,0059578,938,Q153677
2744,3682,0070355,10648,Q458852
2745,3683,0086979,11368,Q237222
2746,3684,0097322,10875,Q685245
2747,3685,0089841,2075,Q460664
2748,3686,0099582,1551,Q514348
2749,3687,0095525,22500,Q944102
2750,3688,0084522,10246,Q1284961
2751,3689,0086129,19698,Q1754564
2752,3690,0089826,23919,Q2605543
2753,3691,0086143,18835,Q44085
2754,3692,0090849,26554,Q2719033
2755,3693,0090190,15239,Q615551
2756,3694,0098503,28165,Q2290251
2757,3695,0098502,28169,Q2538634
2758,3696,0091630,15762,Q77013
2759,3697,0100403,169,Q720357
2760,3698,0093894,865,Q1058512
2761,3699,0088172,9663,Q1341009
2762,3700,0087004,26889,Q955416
2763,3701,0094631,10128,Q2346766
2764,3702,0079501,9659,Q248775
2765,3703,0082694,8810,Q1125262
2766,3704,0089530,9355,Q426663
2767,3705,0099141,1727,Q135347
2768,3706,0092563,635,Q493807
2769,3707,0091635,10068,Q644552
2770,3708,0087262,11495,Q848503
2771,3709,0105428,11428,Q1631822
2772,3710,0094612,10117,Q343668
2773,3711,0105316,35936,Q2577161
2774,3712,0102951,25562,Q180695
2775,3713,0100046,51763,Q1199337
2776,3714,0094882,73079,Q478618
2777,3715,0092710,38921,Q486597
2778,3716,0093011,35463,Q1370216
2779,3717,0187078,9679,Q502384
2780,3719,0182295,51333,Q2064278
2781,3720,0145503,17771,Q173804
2782,3723,0099726,10264,Q1422824
2783,3724,0077362,31657,Q1114683
2784,3725,0082009,29204,Q2559102
2785,3726,0074156,17814,Q434718
2786,3727,0093605,11879,Q386164
2787,3728,0102592,21128,Q663763
2788,3729,0067741,482,Q596260
2789,3730,0071360,592,Q1009788
2790,3731,0082220,31593,Q1146563
2791,3732,0077588,12611,Q626851
2792,3733,0070509,14328,Q185053
2793,3735,0070666,9040,Q657079
2794,3736,0043338,25364,Q1545826
2795,3737,0056195,43002,Q49396
2796,3738,0072226,5121,Q432526
2797,3739,0023622,195,Q256416
2798,3740,0090728,6978,Q859494
2799,3741,0069762,3133,Q799202
2800,3742,0015648,643,Q152350
2801,3743,0204175,10571,Q896045
2802,3744,0162650,479,Q917312
2803,3745,0120913,7450,Q59781
2804,3746,0188030,31023,Q2464930
2805,3747,0186253,25636,Q3808166
2806,3751,0120630,7443,Q156401
2807,3752,0183505,2123,Q844506
2808,3753,0187393,2024,Q646633
2809,3754,0131704,17711,Q705198
2810,3755,0177971,2133,Q508349
2811,3756,0200669,29946,Q1774070
2812,3758,0097100,28774,Q1211330
2813,3760,0076257,11598,Q493164
2814,3761,0106469,9702,Q282199
2815,3763,0089118,9873,Q402181
2816,3764,0101846,16820,Q573780
2817,3765,0099797,14864,Q369797
2818,3766,0087727,15379,Q1455276
2819,3767,0089604,12764,Q727160
2820,3768,0094792,27352,Q896904
2821,3769,0072288,8348,Q1219013
2822,3770,0087175,24099,Q1256261
2823,3771,0071569,17897,Q1537542
2824,3773,0099800,16094,Q1631381
2825,3774,0102065,16096,Q737861
2826,3783,0159382,12706,Q1141648
2827,3784,0219854,4244,Q280186
2828,3785,0175142,4247,Q219424
2829,3786,0179116,20770,Q1257599
2830,3787,0215369,1050,Q3099650
2831,3788,0060176,1052,Q658204
2832,3789,0059575,20540,Q1196202
2833,3790,0212974,23655,Q1493639
2834,3791,0087277,1788,Q627533
2835,3792,0038499,32275,Q1263918
2836,3793,0120903,36657,Q106182
2837,3794,0200530,44490,Q5115320
2838,3795,0168794,47585,Q2411392
2839,3797,0163676,36047,Q1218172
2840,3798,0161081,2655,Q570481
2841,3799,0210234,12599,Q868048
2842,3801,0052561,93,Q488376
2843,3802,0104299,9278,Q1188857
2844,3806,0064615,18118,Q909910
2845,3807,0076716,11940,Q1638262
2846,3808,0054749,24167,Q128761
2847,3809,0103241,10276,Q998377
2848,3810,0105813,19380,Q1027680
2849,3811,0080310,13783,Q1195774
2850,3812,0068555,11624,Q499697
2851,3813,0077742,15867,Q961403
2852,3814,0073312,11686,Q1218888
2853,3816,0089276,29263,Q1219153
2854,3819,0092048,11830,Q2142996
2855,3821,0144528,12107,Q599432
2856,3822,0144201,10401,Q1212609
2857,3823,0171865,32640,Q768780
2858,3824,0174480,10641,Q1125349
2859,3825,0200550,6282,Q683734
2860,3826,0164052,9383,Q1098140
2861,3827,0186566,5551,Q502189
2862,3830,0206226,27723,Q3410050
2863,3831,0195234,2360,Q83791
2864,3832,0057603,28043,Q2270855
2865,3833,0052646,33468,Q129074
2866,3834,0080472,21866,Q611424
2867,3835,0106627,33408,Q1167290
2868,3836,0065938,11589,Q756920
2869,3837,0095863,15158,Q536139
2870,3838,0110823,16139,Q1167434
2871,3839,0138703,16146,Q1595630
2872,3840,0095925,26515,Q1168696
2873,3841,0099005,11856,Q406785
2874,3843,0086320,13567,Q886669
2875,3844,0098384,10860,Q762140
2876,3845,0049189,8420,Q1129547
2877,3846,0085470,18391,Q4273034
2878,3847,0071650,20850,Q705145
2879,3849,0038975,27452,Q599466
2880,3851,0251739,38548,Q5967147
2881,3852,0234853,20438,Q977747
2882,3855,0204709,46991,Q151873
2883,3857,0163983,10391,Q727893
2884,3858,0173716,14195,Q2518695
2885,3859,0233687,15665,Q7732942
2886,3861,0191397,10393,Q1146296
2887,3862,0199314,18168,Q547514
2888,3863,0209958,8843,Q221104
2889,3864,0188640,10643,Q1768462
2890,3865,0236388,23618,Q3988576
2891,3868,0095705,37136,Q832047
2892,3869,0102510,37137,Q502979
2893,3870,0032881,23283,Q1620244
2894,3871,0046303,3110,Q1045165
2895,3872,0053318,14698,Q1131173
2896,3873,0059017,11694,Q76824
2897,3877,0088206,9651,Q283134
2898,3879,0160009,11398,Q466348
2899,3882,0204946,1588,Q1141111
2900,3884,0198386,19150,Q2481442
2901,3888,0209322,41282,Q1431639
2902,3889,0144964,12211,Q1617964
2903,3893,0171580,10480,Q431793
2904,3894,0190798,80713,Q918603
2905,3895,0204626,10685,Q1754442
2906,3896,0202677,1619,Q1693691
2907,3897,0181875,786,Q726294
2908,3898,0211938,14805,Q804002
2909,3899,0191037,51179,Q1092928
2910,3900,0197384,46119,Q3002606
2911,3901,0134630,18074,Q495314
2912,3906,0164212,10562,Q1475259
2913,3908,0192731,12212,Q1272441
2914,3909,0206420,14629,Q1853472
2915,3910,0168629,16,Q110365
2916,3911,0218839,13785,Q830324
2917,3912,0210567,34299,Q669126
2918,3914,0222850,22597,Q29697
2919,3915,0210075,19348,Q934160
2920,3916,0210945,10637,Q117696
2921,3917,0093177,9003,Q1162728
2922,3918,0095294,9064,Q1755324
2923,3919,0104409,11569,Q763024
2924,3920,0107209,10434,Q657477
2925,3922,0057887,39113,Q604860
2926,3925,0088184,469,Q1345409
2927,3926,0055608,2160,Q8873426
2928,3927,0060397,2161,Q1219171
2929,3928,0040068,3073,Q306791
2930,3929,0032234,911,Q2481316
2931,3930,0046876,10973,Q124612
2932,3932,0024184,10787,Q135932
2933,3933,0052969,43109,Q1215049
2934,3937,0088024,9507,Q116468
2935,3938,0084695,27475,Q2030365
2936,3939,0093996,27764,Q333377
2937,3940,0100639,27767,Q1961886
2938,3941,0091990,40760,Q7563646
2939,3942,0100663,40446,Q333381
2940,3943,0215545,24664,Q2277762
2941,3945,0259974,20455,Q2609035
2942,3946,0208988,10461,Q1010099
2943,3947,0067128,1485,Q511591
2944,3948,0212338,1597,Q623724
2945,3949,0180093,641,Q487181
2946,3950,0170691,10687,Q1423020
2947,3951,0202641,63956,Q7858943
2948,3952,0208874,6521,Q598983
2949,3953,0205271,10763,Q1254108
2950,3955,0213790,16888,Q1766873
2951,3957,0066832,21142,Q2027905
2952,3958,0075754,78140,Q11331004
2953,3959,0054387,2134,Q1217787
2954,3962,0093091,28605,Q1993118
2955,3963,0058708,42797,Q596583
2956,3964,0041094,13465,Q863963
2957,3965,0038988,27033,Q971265
2958,3966,0037638,20367,Q2062566
2959,3967,0249462,71,Q458629
2960,3968,0230030,1636,Q464252
2961,3969,0223897,10647,Q467248
2962,3971,0081376,13762,Q7758400
2963,3972,0111512,12207,Q1261372
2964,3973,0229260,11531,Q300842
2965,3974,0192255,24100,Q548888
2966,3977,0160127,4327,Q229599
2967,3978,0146984,4958,Q1141877
2968,3979,0185431,9678,Q267866
2969,3980,0203019,11978,Q926671
2970,3981,0199753,8870,Q945685
2971,3983,0203230,14295,Q2300341
2972,3984,0066995,681,Q107914
2973,3985,0074452,11372,Q700694
2974,3986,0216216,8452,Q633133
2975,3987,0186894,10862,Q895137
2976,3988,0170016,8871,Q131864
2977,3989,0230591,34045,Q663341
2978,3990,0213203,16340,Q663990
2979,3991,0211181,10481,Q165847
2980,3992,0213847,10867,Q745973
2981,3993,0180073,10876,Q761302
2982,3994,0217869,9741,Q650613
2983,3996,0190332,146,Q273978
2984,3997,0190374,11849,Q1265779
2985,3998,0228750,11983,Q168849
2986,3999,0190865,11678,Q1356402
2987,4000,0086993,2669,Q1211716
2988,4002,0093748,2609,Q736788
2989,4003,0096094,12714,Q910178
2990,4005,0093428,708,Q272064
2991,4006,0092106,1857,Q250378
2992,4007,0094291,10673,Q332348
2993,4008,0096969,2604,Q471159
2994,4009,0096219,10132,Q2297385
2995,4010,0088850,11064,Q229558
2996,4011,0208092,107,Q335160
2997,4012,0095927,40820,Q1961600
2998,4014,0241303,392,Q220423
2999,4015,0242423,8859,Q933798
3000,4016,0120917,11688,Q223163
3001,4017,0183659,12509,Q1466736
3002,4018,0207201,3981,Q156394
3003,4019,0181536,711,Q1140439
3004,4020,0219699,2046,Q246711
3005,4021,0247196,5001,Q246997
3006,4022,0162222,8358,Q213411
3007,4023,0218967,5994,Q428551
3008,4024,0200720,25520,Q129037
3009,4025,0212346,1493,Q532372
3010,4027,0190590,134,Q501874
3011,4029,0120202,21991,Q960668
3012,4030,0219653,10577,Q484987
3013,4031,0149624,21355,Q2299188
3014,4032,0218182,29122,Q4749984
3015,4033,0146309,11973,Q128730
3016,4034,0181865,1900,Q142292
3017,4035,0218378,44853,Q1170157
3018,4036,0189998,10873,Q1324090
3019,4037,0093223,26719,Q1590837
3020,4039,0083564,15739,Q566890
3021,4040,0101757,15413,Q1397667
3022,4041,0084434,2623,Q1132575
3023,4042,0053580,11209,Q1621909
3024,4043,0090670,13715,Q759474
3025,4046,0049233,43258,Q1621402
3026,4047,0107007,10655,Q123166
3027,4051,0056600,,
3028,4052,0218817,9989,Q1077315
3029,4053,0238948,18828,Q661809
3030,4054,0206275,9816,Q71960
3031,4055,0194218,20637,Q820116
3032,4056,0237572,5955,Q1170710
3033,4061,0102388,17474,Q1195571
3034,4062,0095690,11191,Q1331243
3035,4063,0105165,2613,Q148428
3036,4064,0069897,22021,Q2702180
3037,4065,0071517,22048,Q1440249
3038,4066,0095348,17006,Q1521693
3039,4067,0108451,26333,Q2060121
3040,4068,0186589,16723,Q2115481
3041,4069,0209475,2018,Q591362
3042,4074,0234805,10499,Q653764
3043,4077,0216800,47943,Q1325815
3044,4078,0092545,74340,Q3280896
3045,4079,0092546,5709,Q456467
3046,4080,0092605,11215,Q631110
3047,4081,0092608,26477,Q4839480
3048,4082,0092618,10937,Q195303
3049,4083,0092641,4639,Q638835
3050,4084,0092644,96,Q525860
3051,4085,0086960,90,Q722267
3052,4086,0092654,11028,Q1460915
3053,4089,0092690,19324,Q893925
3054,4090,0092695,19933,Q1199692
3055,4091,0092718,12919,Q1034060
3056,4092,0092746,15785,Q1070350
3057,4093,0092783,31701,Q1192823
3058,4102,0092948,17159,Q1754912
3059,4103,0092965,10110,Q271281
3060,4104,0092974,18935,Q588470
3061,4105,0083907,764,Q327604
3062,4109,0093036,15658,Q886185
3063,4110,0093044,4918,Q1171720
3064,4111,0093073,28368,Q1199648
3065,4113,0093093,52780,Q1057592
3066,4115,0093186,26156,Q4197685
3067,4116,0093200,34101,Q5882928
3068,4117,0093209,32054,Q1624413
3069,4121,0093260,2614,Q506390
3070,4123,0093278,12704,Q2215067
3071,4124,0093300,580,Q1199839
3072,4125,0093405,24828,Q1755547
3073,4126,0093407,13703,Q403830
3074,4127,0093418,36914,Q1885532
3075,4128,0093437,1547,Q506403
3076,4129,0093467,42010,Q1330703
3077,4130,0093476,2608,Q3243447
3078,4131,0093477,32058,Q1432521
3079,4132,0093493,10019,Q1244791
3080,4133,0093507,11649,Q58972
3081,4135,0093560,13509,Q1862797
3082,4138,0093589,51521,Q4299822
3083,4139,0093638,34379,Q431708
3084,4141,0192111,24940,Q1542340
3085,4142,0190524,37302,Q940275
3086,4143,0242998,10984,Q693745
3087,4144,0118694,843,Q1056853
3088,4146,0120753,318,Q542492
3089,4147,0250478,12806,Q2569575
3090,4148,0212985,9740,Q722682
3091,4149,0239948,10878,Q198451
3092,4152,0190861,7093,Q1516553
3093,4153,0231775,16300,Q1116772
3094,4154,0265632,19405,Q969270
3095,4155,0230838,1921,Q325575
3096,4156,0177650,44412,Q2056364
3097,4157,0249893,21620,Q7758149
3098,4158,0166276,23685,Q1191928
3099,4159,0233142,12138,Q348534
3100,4160,0191636,48217,Q1149916
3101,4161,0236493,6073,Q469839
3102,4164,0182000,25208,Q1766681
3103,4166,0251031,19513,Q7454805
3104,4167,0179626,2749,Q180395
3105,4168,0192071,10050,Q1854693
3106,4171,0236447,95682,Q6673034
3107,4174,0099073,2302,Q790090
3108,4175,0116447,32686,Q2388774
3109,4178,0031742,51802,Q1620093
3110,4180,0091836,29492,Q2063619
3111,4181,0096223,25447,Q1468993
3112,4184,0039190,19490,Q1436798
3113,4187,0057251,38805,Q334735
3114,4189,0059245,2428,Q1218601
3115,4190,0053793,22013,Q1332957
3116,4191,0060086,15598,Q402645
3117,4193,0113026,62127,Q7733394
3118,4194,0037800,56137,Q115537
3119,4195,0066740,17965,Q1145807
3120,4197,0079781,33250,Q7300952
3121,4198,0080421,14460,Q2067258
3122,4200,0101764,9594,Q847545
3123,4202,0068617,4986,Q759473
3124,4203,0102005,2453,Q1585546
3125,4204,0085868,33676,Q593099
3126,4205,0100140,4587,Q1361375
3127,4207,0100232,12773,Q1657565
3128,4210,0091474,11454,Q886719
3129,4211,0100486,38718,Q1210973
3130,4212,0077413,4192,Q1059914
3131,4214,0088000,14052,Q937395
3132,4215,0093857,16889,Q768237
3133,4217,0118540,26580,Q1148304
3134,4218,0091860,21309,Q1169762
3135,4219,0089208,16263,Q2153191
3136,4220,0071771,4985,Q1218665
3137,4221,0102517,20704,Q676500
3138,4223,0215750,853,Q271006
3139,4224,0242445,10877,Q1383916
3140,4225,0205873,5257,Q1410845
3141,4226,0209144,77,Q190525
3142,4228,0125022,10833,Q185507
3143,4229,0239949,20309,Q2016661
3144,4231,0244970,12658,Q1346535
3145,4232,0227538,10054,Q550581
3146,4233,0246989,10646,Q1467987
3147,4234,0236784,2575,Q548303
3148,4235,0245712,55,Q474098
3149,4236,0206187,65075,Q21869488
3150,4237,0247380,44379,Q2493884
3151,4238,0164334,2043,Q922402
3152,4239,0221027,4133,Q631515
3153,4240,0189192,56715,Q285584
3154,4241,0266860,10991,
3155,4242,0221889,15940,Q15088332
3156,4243,0268200,26791,Q4967296
3157,4246,0243155,634,Q752313
3158,4247,0245686,10956,Q1691401
3159,4248,0236348,19366,Q578391
3160,4251,0221073,9519,Q128855
3161,4252,0255094,13898,Q1194947
3162,4254,0231402,9290,Q1140744
3163,4255,0240515,13166,Q1452656
3164,4256,0240402,32590,Q3220942
3165,4259,0211492,52654,Q151703
3166,4260,0199129,70282,Q7772888
3167,4262,0086250,111,Q47075
3168,4263,0055895,32488,Q1216682
3169,4265,0132245,10477,Q1259419
3170,4267,0203755,2144,Q1306527
3171,4268,0141907,24113,Q141447
3172,4270,0209163,1734,Q320461
3173,4273,0240913,4973,Q2028403
3174,4275,0085811,849,Q195710
3175,4276,0089504,27223,Q2945752
3176,4278,0025913,39266,Q156497
3177,4280,0084917,11307,Q994248
3178,4282,0064940,11163,Q18416
3179,4284,0060429,18691,Q498800
3180,4285,0101912,3784,Q774004
3181,4289,0080539,11936,Q18433
3182,4290,0101902,25221,Q1436574
3183,4291,0080319,19494,Q1466657
3184,4292,0079638,40842,Q1419066
3185,4293,0090098,19357,Q3110527
3186,4294,0045464,33743,Q1210771
3187,4296,0066011,9062,Q729991
3188,4297,0093713,11174,Q370707
3189,4298,0048021,934,Q1856418
3190,4299,0183790,9476,Q114076
3191,4300,0212826,37691,Q125494
3192,4304,0256408,14268,Q540473
3193,4305,0225071,5852,Q531675
3194,4306,0126029,808,Q483815
3195,4307,0206742,49453,Q3067102
3196,4308,0203009,824,Q193573
3197,4310,0213149,676,Q194413
3198,4312,0210727,26813,Q686902
3199,4313,0206917,29572,Q471951
3200,4316,0077716,50541,Q1313647
3201,4317,0102343,26255,Q767205
3202,4321,0101587,1406,Q1094020
3203,4322,0095082,13554,Q340814
3204,4323,0052902,17664,Q639086
3205,4325,0054130,41050,Q1215047
3206,4326,0095647,1632,Q918367
3207,4327,0054047,966,Q19069
3208,4329,0053221,301,Q1008351
3209,4333,0094142,11896,Q1422110
3210,4334,0244316,25538,Q704513
3211,4337,0060934,5923,Q916287
3212,4338,0041996,15497,Q1194888
3213,4339,0059885,21876,Q714992
3214,4340,0255798,11090,Q547517
3215,4342,0212815,21056,Q858797
3216,4343,0251075,9397,Q500460
3217,4344,0244244,9705,Q486954
3218,4345,0254099,26475,Q853646
3219,4347,0234288,29937,Q1678575
3220,4349,0065528,10364,Q1050533
