,wikidataURI,name
4096,Q64392214,Josh Waller
4097,Q2654533,Paco Cabezas
4098,Q11867824,Jukka Virtanen
4099,Q21063815,Gabriel Mascaro
4100,Q23761732,Peter Atencio
4101,Q3302192,Max Landis
4102,Q115210524,Paul Stodolny
4103,Q115210525,Ricardo Curtis
4104,Q95243036,Pedro Morelli
4105,Q19817869,Cedric Nicolas-Troyan
4106,Q60287378,Alex Brewer
4107,Q60287379,Ben Brewer
4108,Q45070,Christoph Schlingensief
4109,Q76490,Helge Schneider
4110,Q20743073,Matt Brown
4111,Q2958461,Charles B. Griffith
4112,Q24196991,Fergal Reilly
4113,Q24572304,Clay Kaytis
4114,Q11436260,Hitoshi Ōne
4115,Q6794687,Kurt Wimmer
4116,Q11274978,Hiroshi Negishi
4117,Q113640021,Jericca Cleland
4118,Q18228446,Yōichi Fujita
4119,Q557398,Don Michael Paul
4120,Q2342548,Daniel Haller
4121,Q76195716,John Dower
4122,Q26702453,Greg Tiernan
4123,Q1279715,Kazuhiko Yamaguchi
4124,Q115244803,Steven Gomez
4125,Q1190406,Matt Ross
4126,Q91508,Maren Ade
4127,Q117860734,Vladimir Studennikov
4128,Q117864068,Mikhail Grigorev
4129,Q28746830,Dan Kwan
4130,Q28746848,Daniel Scheinert
4131,Q684569,Joe D'Amato
4132,Q19720623,Dave Green
4133,Q7340010,Rob Burnett
4134,Q5235965,David Kerr
4135,Q4225352,Inessa Kovalevskaya
4136,Q887347,Bo Burnham
4137,Q26906864,Christopher Storer
4138,Q6175315,Jeff Zimbalist
4139,Q5423349,Ezra Edelman
4140,Q113502493,Leung Siu-hung
4141,Q6830724,Michael Grandage
4142,Q3157245,Jack Lee
4143,Q11936766,Michael Walker
4144,Q16775487,David F. Sandberg
4145,Q16935094,David Lowery
4146,Q1354081,James Schamus
4147,Q7614534,Steven C. Miller
4148,Q28839585,Alan Barillaro
4149,Q19850621,Pamela Romanowsky
4150,Q1387048,Michaël Dudok de Wit
4151,Q6176060,Jeffrey Hunt
4152,Q29014684,Thomas Borch Nielsen
4153,Q66816439,Christian Sesma
4154,Q3514322,Takeshi Nozue
4155,Q29024924,Dan Berk
4156,Q29024937,Robert Olsen
4157,Q26908000,Kelly Fremon Craig
4158,Q19947205,Yeon Sang-ho
4159,Q26821227,Barry Jenkins
4160,Q7836302,Travis Knight
4161,Q109016438,Daniel Ragussis
4162,Q50036,Akiyuki Shinbo
4163,Q11616501,Kanji Wakabayashi
4164,Q732039,Fyodor Khitruk
4165,Q4427475,Gennady Sokolsky
4166,Q109640591,Cecilia Aranovich
4167,Q4716843,Alex Coletti
4168,Q2627503,Alexander Tatarsky
4169,Q27097763,Tony Elliott
4170,Q15303794,Jay Martin
4171,Q15622802,Colm McCarthy
4172,Q26821193,Rod Blackhurst
4173,Q26821194,Brian McGinn
4174,Q117863000,Andrew Bush
4175,Q42008241,Terry Ingram
4176,Q22927008,Emilis Vėlyvis
4177,Q60167851,Roger Mainwood
4178,Q23651358,Garth Davis
4179,Q106375724,Michael J. Gallagher
4180,Q1966924,Konstantin Bronzit
4181,Q3189629,Julien Rambaldi
4182,Q2508295,Boris Stepantsev
4183,Q18104330,Katharina Schöde
4184,Q550018,Naoko Yamada
4185,Q4767004,Anna Foerster
4186,Q113517873,Wayne Berwick
4187,Q28806200,Richie Keen
4188,Q20676250,Chris McKay
4189,Q44410,Matt Stone
4190,Q58002138,Oksana Karas
4191,Q9131377,Tatsuya Oishi
4192,Q20740877,Jeannie Gaffigan
4193,Q3371986,Jordan Peele
4194,Q111814849,Jim O'Hanlon
4195,Q106268537,Charles Burmeister
4196,Q1335528,Luca Guadagnino
4197,Q5249943,Dee Rees
4198,Q115197101,Anne Hamilton
4199,Q106376817,Steven Kostanski
4200,Q114916706,Jeremy Gillespie
4201,Q7614228,Steve Wang
4202,Q60399091,Sarah Adina Smith
4203,Q5273355,Dick Sebast
4204,Q8002972,Will Meugniot
4205,Q462354,Dax Shepard
4206,Q4312193,Eduard Nazarov
4207,Q432598,Alex Kurtzman
4208,Q7693029,Ted Braun
4209,Q22212893,Trey Edward Shults
4210,Q24265062,Brian Fee
4211,Q113462886,Nick Guthe
4212,Q29588941,Brett Haley
4213,Q2422285,Albert Serra
4214,Q27988184,Lucia Aniello
4215,Q7938164,Vlad Yudin
4216,Q3270014,Léa Fazer
4217,Q63296,Maria Schrader
4218,Q114080340,Don Barnhart
4219,Q5607080,Gregory Mosher
4220,Q6911813,Morgan Pehme
4221,Q37995027,Daniel DiMauro
4222,Q77225580,Dylan Bank
4223,Q24659791,Sara Taksler
4224,Q4153796,Roman Davydov
4225,Q15783382,Andrew R. Jones
4226,Q211228,Ruben Östlund
4227,Q3018459,David Michôd
4228,Q5023364,Johan Grimonprez
4229,Q62316,Robert Sahakyants
4230,Q115183250,Simon Dixon
4231,Q316756,Jay Baruchel
4232,Q3049366,Eiichi Yamamoto
4233,Q4717890,Alex Timbers
4234,Q27037670,Michael John Warren
4235,Q43676009,Benny Safdie
4236,Q56604143,Joshua Safdie
4237,Q53015,Luigi Comencini
4238,Q23302857,Andrew J. Cohen
4239,Q2867634,Nikolaj Arcel
4240,Q6385039,Andy Muschietti
4241,Q362133,Vasily Livanov
4242,Q4210862,Mikhail Kamenetsky
4243,Q4327658,Leonid Nosyrev
4244,Q24335412,Taylor Sheridan
4245,Q521870,Claude Faraldo
4246,Q24705713,Christian Krönes
4247,Q24705716,Olaf S. Müller
4248,Q24705720,Roland Schrotthofer
4249,Q24705726,Florian Weigensamer
4250,Q28142536,Julian Radlmaier
4251,Q4980101,Bryan Fogel
4252,Q16028699,Rob Meyer
4253,Q119849,Dean Devlin
4254,Q1142510,Maz Jobrani
4255,Q11380185,Tomohiko Itō
4256,Q271967,Greta Gerwig
4257,Q27975427,Adrian Molina
4258,Q11545819,Nobuyuki Takeuchi
4259,Q22001220,Chris Moukarbel
4260,Q57941396,Ray Yeung
4261,Q21066699,Luke Scott
4262,Q1634597,Hugh Welchman
4263,Q41825009,Dorota Kobiela
4264,Q299194,Aaron Sorkin
4265,Q306403,James Franco
4266,Q1532291,Loretta Walz
4267,Q28152753,Michael Gracey
4268,Q23984517,Josh Greenbaum
4269,Q65096705,Jay Chapman
4270,Q2895473,Ben Hardaway
4271,Q670417,Bob Clampett
4272,Q1240611,Donatella Maiorca
4273,Q37637608,Adam Robitel
4274,Q3017580,David Burton Morris
4275,Q1421655,Dito Montiel
4276,Q18921810,Greg Aronowitz
4277,Q6309998,Julius Onah
4278,Q5996503,Marcos Carnevale
4279,Q1780665,Roar Uthaug
4280,Q2478406,Fumihiko Sori
4281,Q6483320,Lance Bangs
4282,Q313039,John Krasinski
4283,Q16063227,Anders Walter
4284,Q6451324,Kyle Newacheck
4285,Q4251124,Kay Cannon
4286,Q927371,Steven S. DeKnight
4287,Q4944043,Boots Riley
4288,Q55516483,Jeff Tomsic
4289,Q15215623,Shana Feste
4290,Q3256737,Director X
4291,Q12275273,Victor Chuchkov
4292,Q95231367,Viktor Chouchkov
4293,Q10311936,João Nicolau
4294,Q11594282,Yūichi Fukuda
4295,Q3241648,Shinji Takamatsu
4296,Q1073727,Tatsuyuki Nagai
4297,Q17129674,Takahiko Kyōgoku
4298,Q2708110,Noriyuki Abe
4299,Q4817769,Atsuko Ishizuka
4300,Q1043203,Takuya Igarashi
4301,Q95362266,Jay Dublin
